XsensPlugin_processed_com_acceleration_x;XsensPlugin_processed_com_acceleration_y;XsensPlugin_processed_com_acceleration_z;XsensPlugin_processed_com_position_x;XsensPlugin_processed_com_position_y;XsensPlugin_processed_com_position_z;XsensPlugin_processed_com_velocity_x;XsensPlugin_processed_com_velocity_y;XsensPlugin_processed_com_velocity_z;t
0;0;0;0;0;0;0;0;0;2.405
0;0;0;0;0;0;0;0;0;2.41
0;0;0;0;0;0;0;0;0;2.415
0;0;0;0;0;0;0;0;0;2.42
0;0;0;0;0;0;0;0;0;2.425
0;0;0;0;0;0;0;0;0;2.43
0;0;0;0;0;0;0;0;0;2.435
0;0;0;0;0;0;0;0;0;2.44
0;0;0;0;0;0;0;0;0;2.445
0;0;0;0;0;0;0;0;0;2.45
0;0;0;0;0;0;0;0;0;2.455
0;0;0;0;0;0;0;0;0;2.46
0;0;0;0;0;0;0;0;0;2.465
0;0;0;0;0;0;0;0;0;2.47
0;0;0;0;0;0;0;0;0;2.475
0;0;0;0;0;0;0;0;0;2.48
0;0;0;0;0;0;0;0;0;2.485
0;0;0;0;0;0;0;0;0;2.49
0;0;0;0;0;0;0;0;0;2.495
0;0;0;0;0;0;0;0;0;2.5
0;0;0;0;0;0;0;0;0;2.505
0;0;0;0;0;0;0;0;0;2.51
0;0;0;0;0;0;0;0;0;2.515
0;0;0;0;0;0;0;0;0;2.52
0;0;0;0;0;0;0;0;0;2.525
0;0;0;0;0;0;0;0;0;2.53
0;0;0;0;0;0;0;0;0;2.535
0;0;0;0;0;0;0;0;0;2.54
0;0;0;0;0;0;0;0;0;2.545
0;0;0;0;0;0;0;0;0;2.55
0;0;0;0;0;0;0;0;0;2.555
0;0;0;0;0;0;0;0;0;2.56
0;0;0;0;0;0;0;0;0;2.565
0;0;0;0;0;0;0;0;0;2.57
0;0;0;0;0;0;0;0;0;2.575
0;0;0;0;0;0;0;0;0;2.58
0;0;0;0;0;0;0;0;0;2.585
0;0;0;0;0;0;0;0;0;2.59
0;0;0;0;0;0;0;0;0;2.595
0;0;0;0;0;0;0;0;0;2.6
0;0;0;0;0;0;0;0;0;2.605
0;0;0;0;0;0;0;0;0;2.61
0;0;0;0;0;0;0;0;0;2.615
0;0;0;0;0;0;0;0;0;2.62
0;0;0;0;0;0;0;0;0;2.625
0;0;0;0;0;0;0;0;0;2.63
0;0;0;0;0;0;0;0;0;2.635
0;0;0;0;0;0;0;0;0;2.64
0;0;0;0;0;0;0;0;0;2.645
0;0;0;0;0;0;0;0;0;2.65
0;0;0;0;0;0;0;0;0;2.655
0;0;0;0;0;0;0;0;0;2.66
0;0;0;0;0;0;0;0;0;2.665
0;0;0;0;0;0;0;0;0;2.67
0;0;0;0;0;0;0;0;0;2.675
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.68
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.685
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.69
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.695
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.7
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.705
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.71
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.715
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.72
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.725
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.73
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.735
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.74
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.745
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.75
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.755
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.76
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.765
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.77
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.775
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.78
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.785
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.79
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.795
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.8
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.805
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.81
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.815
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.82
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.825
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.83
0.362884;0.00912859;-0.265475;4.16849;-4.96106;1.03289;-0.012548;-0.0804008;-0.00457196;2.835
